Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region
PB-19210,Phillip Breyer,Corporate,Taipei,Taipei City,Taiwan,74133.0,APAC,North Asia
PB-8805,Patrick Bzostek,Home Office,Lublin,Lublin,Poland,,EMEA,EMEA
PB-9105,Peter Bühler,Consumer,Ufa,Bashkortostan,Russia,,EMEA,EMEA
PB-9150,Philip Brown,Consumer,Hrodna,Hrodna,Belarus,,EMEA,EMEA
PB-9210,Phillip Breyer,Corporate,Bene Beraq,Tel Aviv,Israel,,EMEA,EMEA
PC-18745,Pamela Coakley,Corporate,Antipolo,Calabarzon,Philippines,13601.0,APAC,Southeast Asia
PC-19000,Pauline Chand,Home Office,Barcelona,Catalonia,Spain,90004.0,EU,South
PC-8745,Pamela Coakley,Corporate,Sofia,Sofiya-Grad,Bulgaria,,EMEA,EMEA
PC-9000,Pauline Chand,Home Office,Thika,Central,Kenya,,Africa,Africa
PF-19120,Peter Fuller,Consumer,Mudanjiang,Heilongjiang,China,10035.0,APAC,North Asia
PF-19165,Philip Fox,Consumer,Sandy Springs,Georgia,United States,30328.0,US,South
PF-19225,Phillip Flathmann,Consumer,Los Angeles,California,United States,90032.0,US,West
PF-9120,Peter Fuller,Consumer,Vienna,Vienna,Austria,,EMEA,EMEA
PF-9165,Philip Fox,Consumer,Cotonou,Littoral,Benin,,Africa,Africa
PF-9225,Phillip Flathmann,Consumer,Lodz,Lodz,Poland,,EMEA,EMEA
PG-18820,Patrick Gardner,Consumer,Xuzhou,Jiangsu,China,92105.0,APAC,North Asia
PG-18895,Paul Gonzalez,Consumer,Mérida,Yucatán,Mexico,90008.0,LATAM,North
PG-8820,Patrick Gardner,Consumer,Chipata,Eastern,Zambia,,Africa,Africa
PG-8895,Paul Gonzalez,Consumer,Yaroslavl',Yaroslavl',Russia,,EMEA,EMEA
PH-18790,Patricia Hirasaki,Home Office,Wellington,Wellington,New Zealand,33801.0,APAC,Oceania
PH-8790,Patricia Hirasaki,Home Office,Irkutsk,Irkutsk,Russia,,EMEA,EMEA
PJ-18835,Patrick Jones,Corporate,Prato,Tuscany,Italy,22153.0,EU,South
PJ-19015,Pauline Johnson,Consumer,Santa Ana,California,United States,92704.0,US,West
PJ-8835,Patrick Jones,Corporate,Calabar,Cross River,Nigeria,,Africa,Africa
PJ-9015,Pauline Johnson,Consumer,Dnipropetrovs'k,Dnipropetrovs'k,Ukraine,,EMEA,EMEA
PK-18910,Paul Knutson,Home Office,San Luis Potosí,San Luis Potosí,Mexico,19143.0,LATAM,North
PK-19075,Pete Kriz,Consumer,New York City,New York,United States,10035.0,US,East
PK-8910,Paul Knutson,Home Office,Qostanay,Qostanay,Kazakhstan,,EMEA,EMEA
PK-9075,Pete Kriz,Consumer,Istanbul,Istanbul,Turkey,,EMEA,EMEA
PL-18925,Paul Lucas,Home Office,Yangon,Yangon,Myanmar (Burma),19143.0,APAC,Southeast Asia
PL-8925,Paul Lucas,Home Office,Ahvaz,Khuzestan,Iran,,EMEA,EMEA
PM-18940,Paul MacIntyre,Consumer,Boulogne-Billancourt,Ile-de-France,France,22153.0,EU,Central
PM-19135,Peter McVee,Home Office,Ballarat,Victoria,Australia,3820.0,APAC,Oceania
PM-8940,Paul MacIntyre,Consumer,Rabat,Rabat-Salé-Zemmour-Zaer,Morocco,,Africa,Africa
PM-9135,Peter McVee,Home Office,Tehran,Tehran,Iran,,EMEA,EMEA
PN-18775,Parhena Norris,Home Office,Tianjin,Tianjin,China,37042.0,APAC,North Asia
PN-8775,Parhena Norris,Home Office,Bouake,Vallee Du Bandama,Cote d'Ivoire,,Africa,Africa
PO-18850,Patrick O'Brill,Consumer,Tallahassee,Florida,United States,32303.0,US,South
PO-18865,Patrick O'Donnell,Consumer,Stockton-on-Tees,England,United Kingdom,90036.0,EU,North
PO-19180,Philisse Overcash,Home Office,Chicago,Illinois,United States,60623.0,US,Central
PO-19195,Phillina Ober,Home Office,Granollers,Catalonia,Spain,10011.0,EU,South
PO-8850,Patrick O'Brill,Consumer,Pretoria,Gauteng,South Africa,,Africa,Africa
PO-8865,Patrick O'Donnell,Consumer,Guelma,Guelma,Algeria,,Africa,Africa
PO-9180,Philisse Overcash,Home Office,Kaduna,Kaduna,Nigeria,,Africa,Africa
PO-9195,Phillina Ober,Home Office,Tangier,Tanger-Tétouan,Morocco,,Africa,Africa
PP-18955,Paul Prost,Home Office,Seattle,Washington,United States,98115.0,US,West
PP-8955,Paul Prost,Home Office,Bryansk,Bryansk,Russia,,EMEA,EMEA
PR-18880,Patrick Ryan,Consumer,Puebla,Puebla,Mexico,94601.0,LATAM,North
PR-8880,Patrick Ryan,Consumer,Calabar,Cross River,Nigeria,,Africa,Africa
PS-18760,Pamela Stobb,Consumer,Bandung,Jawa Barat,Indonesia,19140.0,APAC,Southeast Asia
PS-18970,Paul Stevenson,Home Office,Bogotá,Bogota,Colombia,90049.0,LATAM,South
PS-19045,Penelope Sewall,Home Office,Harrisonburg,Virginia,United States,22801.0,US,South
PS-8760,Pamela Stobb,Consumer,Kikwit,Bandundu,Democratic Republic of the Congo,,Africa,Africa
PS-8970,Paul Stevenson,Home Office,Sibiu,Sibiu,Romania,,EMEA,EMEA
PS-9045,Penelope Sewall,Home Office,Prague,Prague,Czech Republic,,EMEA,EMEA
PT-19090,Pete Takahito,Consumer,Aschaffenburg,Bavaria,Germany,32216.0,EU,Central
PT-9090,Pete Takahito,Consumer,Bingol,Bingol,Turkey,,EMEA,EMEA
PV-18985,Paul Van Hugh,Home Office,Salto,São Paulo,Brazil,90036.0,LATAM,South
PV-8985,Paul Van Hugh,Home Office,Yaounde,Centre,Cameroon,,Africa,Africa
PW-19030,Pauline Webber,Corporate,Southend-on-Sea,England,United Kingdom,98105.0,EU,North
PW-19240,Pierre Wener,Consumer,Columbia,Maryland,United States,21044.0,US,East
PW-9030,Pauline Webber,Corporate,Osh,Osh,Kyrgyzstan,,EMEA,EMEA
PW-9240,Pierre Wener,Consumer,Alexandria,Al Iskandariyah,Egypt,,Africa,Africa
QJ-19255,Quincy Jones,Corporate,Jixi,Heilongjiang,China,5408.0,APAC,North Asia
QJ-9255,Quincy Jones,Corporate,Izmir,Izmir,Turkey,,EMEA,EMEA
RA-19285,Ralph Arnett,Consumer,Puertollano,Castile-La Mancha,Spain,92037.0,EU,South
RA-19885,Ruben Ausman,Corporate,Beijing,Beijing,China,94109.0,APAC,North Asia
RA-19915,Russell Applegate,Consumer,Denver,Colorado,United States,80219.0,US,West
RA-19945,Ryan Akin,Consumer,Le Petit-Quevilly,Upper Normandy,France,75217.0,EU,Central
RA-9285,Ralph Arnett,Consumer,Adana,Adana,Turkey,,EMEA,EMEA
RA-9885,Ruben Ausman,Corporate,Poltava,Poltava,Ukraine,,EMEA,EMEA
RA-9915,Russell Applegate,Consumer,Khomeynishahr,Esfahan,Iran,,EMEA,EMEA
RA-9945,Ryan Akin,Consumer,Kano,Kano,Nigeria,,Africa,Africa
RB-19330,Randy Bradley,Consumer,Dijon,Burgundy,France,19143.0,EU,Central
RB-19360,Raymond Buch,Consumer,Cairns,Queensland,Australia,13021.0,APAC,Oceania
RB-19435,Richard Bierner,Consumer,Depok,Yogyakarta,Indonesia,7060.0,APAC,Southeast Asia
RB-19465,Rick Bensley,Home Office,Devonport,Tasmania,Australia,19143.0,APAC,Oceania
RB-19570,Rob Beeghly,Consumer,Barakaldo,Basque Country,Spain,47201.0,EU,South
RB-19645,Robert Barroso,Corporate,Torrevieja,Valenciana,Spain,89031.0,EU,South
RB-19705,Roger Barcio,Home Office,New York City,New York,United States,10035.0,US,East
RB-19795,Ross Baird,Home Office,Ibiúna,São Paulo,Brazil,19120.0,LATAM,South
RB-9330,Randy Bradley,Consumer,Casablanca,Grand Casablanca,Morocco,,Africa,Africa
RB-9360,Raymond Buch,Consumer,Nairobi,Nairobi,Kenya,,Africa,Africa
RB-9435,Richard Bierner,Consumer,Kaunas,Kaunas,Lithuania,,EMEA,EMEA
RB-9465,Rick Bensley,Home Office,Rybinsk,Yaroslavl',Russia,,EMEA,EMEA
RB-9570,Rob Beeghly,Consumer,Algiers,Alger,Algeria,,Africa,Africa
RB-9645,Robert Barroso,Corporate,Barika,Batna,Algeria,,Africa,Africa
RB-9705,Roger Barcio,Home Office,Cairo,Al Qahirah,Egypt,,Africa,Africa
RB-9795,Ross Baird,Home Office,Chisinau,Chisinau,Moldova,,EMEA,EMEA
RC-19825,Roy Collins,Consumer,Woking,England,United Kingdom,91104.0,EU,North
RC-19960,Ryan Crowe,Consumer,Ashford,England,United Kingdom,97477.0,EU,North
RC-9825,Roy Collins,Consumer,Budapest,Budapest,Hungary,,EMEA,EMEA
RC-9960,Ryan Crowe,Consumer,Oran,Oran,Algeria,,Africa,Africa
RD-19480,Rick Duston,Consumer,Sydney,New South Wales,Australia,89115.0,APAC,Oceania
RD-19585,Rob Dowd,Consumer,Torrevieja,Valenciana,Spain,92592.0,EU,South
RD-19660,Robert Dilbeck,Home Office,Tlalpan,Distrito Federal,Mexico,94601.0,LATAM,North
RD-19720,Roger Demir,Consumer,Bry-sur-Marne,Ile-de-France,France,95037.0,EU,Central
RD-19810,Ross DeVincentis,Home Office,Managua,Managua,Nicaragua,60610.0,LATAM,Central
RD-19900,Ruben Dartt,Consumer,Kaifeng,Henan,China,94109.0,APAC,North Asia
RD-19930,Russell D'Ascenzo,Consumer,Manukau City,Auckland,New Zealand,90032.0,APAC,Oceania
RD-9480,Rick Duston,Consumer,Meknes,Meknès-Tafilalet,Morocco,,Africa,Africa
RD-9585,Rob Dowd,Consumer,Khartoum,Khartoum,Sudan,,Africa,Africa
RD-9660,Robert Dilbeck,Home Office,Al Mahallah al Kubra,Al Gharbiyah,Egypt,,Africa,Africa
RD-9720,Roger Demir,Consumer,Aswan,Aswan,Egypt,,Africa,Africa
RD-9810,Ross DeVincentis,Home Office,Nouakchott,Nouakchott,Mauritania,,Africa,Africa
RD-9900,Ruben Dartt,Consumer,Vinnytsya,Vinnytsya,Ukraine,,EMEA,EMEA
RD-9930,Russell D'Ascenzo,Consumer,Mashhad,Razavi Khorasan,Iran,,EMEA,EMEA
RE-19405,Ricardo Emerson,Consumer,San Salvador,San Salvador,El Salvador,44240.0,LATAM,Central
RE-19450,Richard Eichhorn,Consumer,Santo Domingo,Santo Domingo,Dominican Republic,54703.0,LATAM,Caribbean
RE-9405,Ricardo Emerson,Consumer,Ardabil,Ardabil,Iran,,EMEA,EMEA
RE-9450,Richard Eichhorn,Consumer,Sakaka,Al Jawf,Saudi Arabia,,EMEA,EMEA
RF-19345,Randy Ferguson,Corporate,Barcelona,Catalonia,Spain,30062.0,EU,South
RF-19735,Roland Fjeld,Consumer,Perth,Western Australia,Australia,92105.0,APAC,Oceania
RF-19840,Roy Französisch,Consumer,Cuttack,Odisha,India,91104.0,APAC,Central Asia
RF-9345,Randy Ferguson,Corporate,Riyadh,Ar Riyad,Saudi Arabia,,EMEA,EMEA
RF-9735,Roland Fjeld,Consumer,Ahvaz,Khuzestan,Iran,,EMEA,EMEA
RF-9840,Roy Französisch,Consumer,Qarshi,Qashqadaryo,Uzbekistan,,EMEA,EMEA
RH-19495,Rick Hansen,Consumer,New York City,New York,United States,10024.0,US,East
RH-19510,Rick Huthwaite,Home Office,Providence,Rhode Island,United States,2908.0,US,East
RH-19555,Ritsa Hightower,Consumer,Bacoor,Calabarzon,Philippines,28205.0,APAC,Southeast Asia
RH-19600,Rob Haberlin,Consumer,Carol Stream,Illinois,United States,60188.0,US,Central
RH-9495,Rick Hansen,Consumer,Dakar,Dakar,Senegal,,Africa,Africa
RH-9510,Rick Huthwaite,Home Office,Amman,'Amman,Jordan,,EMEA,EMEA
RH-9555,Ritsa Hightower,Consumer,Uvinza,Kigoma,Tanzania,,Africa,Africa
RH-9600,Rob Haberlin,Consumer,Vancouver,British Columbia,Canada,,Canada,Canada
RK-19300,Ralph Kennedy,Consumer,Serra,Espírito Santo,Brazil,46614.0,LATAM,South
RK-9300,Ralph Kennedy,Consumer,Nairobi,Nairobi,Kenya,,Africa,Africa
RL-19615,Rob Lucas,Consumer,Newcastle,New South Wales,Australia,19120.0,APAC,Oceania
RL-9615,Rob Lucas,Consumer,Riyadh,Ar Riyad,Saudi Arabia,,EMEA,EMEA
RM-19375,Raymond Messe,Consumer,Naihati,West Bengal,India,5408.0,APAC,Central Asia
RM-19675,Robert Marley,Home Office,Los Angeles,California,United States,90049.0,US,West
RM-19750,Roland Murray,Consumer,Novo Gama,Goiás,Brazil,10011.0,LATAM,South
RM-9375,Raymond Messe,Consumer,Vratsa,Vratsa,Bulgaria,,EMEA,EMEA
RM-9675,Robert Marley,Home Office,Uskudar,Istanbul,Turkey,,EMEA,EMEA
RM-9750,Roland Murray,Consumer,Warsaw,Masovia,Poland,,EMEA,EMEA
RO-19780,Rose O'Brian,Consumer,Gaoyou,Jiangsu,China,60623.0,APAC,North Asia
RO-9780,Rose O'Brian,Consumer,Algiers,Alger,Algeria,,Africa,Africa
RP-19270,Rachel Payne,Corporate,Sydney,New South Wales,Australia,77095.0,APAC,Oceania
RP-19390,Resi Pölking,Consumer,Madison,Wisconsin,United States,53711.0,US,Central
RP-19855,Roy Phan,Corporate,Bangkok,Bangkok,Thailand,53142.0,APAC,Southeast Asia
RP-9270,Rachel Payne,Corporate,Bishkek,Bishkek,Kyrgyzstan,,EMEA,EMEA
RP-9390,Resi Pölking,Consumer,Dakar,Dakar,Senegal,,Africa,Africa
RP-9855,Roy Phan,Corporate,Beni Mellal,Tadla-Azilal,Morocco,,Africa,Africa
RR-19315,Ralph Ritter,Consumer,Gold Coast,Queensland,Australia,60505.0,APAC,Oceania
RR-19525,Rick Reed,Corporate,Santo Domingo,Santo Domingo,Dominican Republic,1852.0,LATAM,Caribbean
RR-9315,Ralph Ritter,Consumer,Opole,Opole,Poland,,EMEA,EMEA
RR-9525,Rick Reed,Corporate,Tychy,Silesia,Poland,,EMEA,EMEA
RS-19420,Ricardo Sperren,Corporate,Seattle,Washington,United States,98115.0,US,West
RS-19765,Roland Schwarz,Corporate,Los Angeles,California,United States,90008.0,US,West
RS-19870,Roy Skaria,Home Office,Landerneau,Brittany,France,19120.0,EU,Central
RS-9420,Ricardo Sperren,Corporate,Kandi,Alibori,Benin,,Africa,Africa
RS-9765,Roland Schwarz,Corporate,Accra,Greater Accra,Ghana,,Africa,Africa
RS-9870,Roy Skaria,Home Office,Johannesburg,Gauteng,South Africa,,Africa,Africa
RW-19540,Rick Wilson,Corporate,Perth,Western Australia,Australia,48234.0,APAC,Oceania
RW-19630,Rob Williams,Corporate,San Francisco,California,United States,94122.0,US,West
RW-19690,Robert Waldorf,Consumer,Xiamen,Fujian,China,19134.0,APAC,North Asia
RW-9540,Rick Wilson,Corporate,Cape Town,Western Cape,South Africa,,Africa,Africa
RW-9630,Rob Williams,Corporate,Natitingou,Atakora,Benin,,Africa,Africa
RW-9690,Robert Waldorf,Consumer,Sanandaj,Kordestan,Iran,,EMEA,EMEA
SA-10830,Sue Ann Reed,Consumer,Bandirma,Balikesir,Turkey,,EMEA,EMEA
SA-20830,Sue Ann Reed,Consumer,Chicago,Illinois,United States,60610.0,US,Central
SB-10170,Sarah Bern,Consumer,Batna,Batna,Algeria,,Africa,Africa
SB-10185,Sarah Brown,Consumer,Safi,Doukkala-Abda,Morocco,,Africa,Africa
SB-10290,Sean Braxton,Corporate,Medina,Al Madinah,Saudi Arabia,,EMEA,EMEA
SB-20170,Sarah Bern,Consumer,Huaibei,Anhui,China,90032.0,APAC,North Asia
SB-20185,Sarah Brown,Consumer,Los Angeles,California,United States,90045.0,US,West
SB-20290,Sean Braxton,Corporate,Treviso,Veneto,Italy,77036.0,EU,South
SC-10020,Sam Craven,Consumer,Timisoara,Timis,Romania,,EMEA,EMEA
SC-10050,Sample Company A,Home Office,Misratah,Misratah,Libya,,Africa,Africa
SC-10095,Sanjit Chand,Consumer,Cairo,Al Qahirah,Egypt,,Africa,Africa
SC-10230,Scot Coram,Corporate,Elbasan,Elbasan,Albania,,EMEA,EMEA
SC-10260,Scott Cohen,Corporate,Khorramabad,Lorestan,Iran,,EMEA,EMEA
SC-10305,Sean Christensen,Consumer,Lubumbashi,Katanga,Democratic Republic of the Congo,,Africa,Africa
SC-10380,Shahid Collister,Consumer,Mahajanga,Boeny,Madagascar,,Africa,Africa
SC-10440,Shaun Chance,Corporate,Alexandria,Al Iskandariyah,Egypt,,Africa,Africa
SC-10575,Sonia Cooley,Consumer,Baghdad,Baghdad,Iraq,,EMEA,EMEA
SC-10680,Steve Carroll,Home Office,Kutahya,Kutahya,Turkey,,EMEA,EMEA
SC-10695,Steve Chapman,Corporate,Port Elizabeth,Eastern Cape,South Africa,,Africa,Africa
SC-10725,Steven Cartwright,Consumer,Bangui,Bangui,Central African Republic,,Africa,Africa
SC-10770,Stewart Carmichael,Corporate,Basra,Al Basrah,Iraq,,EMEA,EMEA
SC-10800,Stuart Calhoun,Consumer,Benin City,Edo,Nigeria,,Africa,Africa
SC-10845,Sung Chung,Consumer,Nouakchott,Nouakchott,Mauritania,,Africa,Africa
SC-20020,Sam Craven,Consumer,Douai,Nord-Pas-de-Calais,France,19140.0,EU,Central
SC-20050,Sample Company A,Home Office,Gold Coast,Queensland,Australia,91505.0,APAC,Oceania
SC-20095,Sanjit Chand,Consumer,Minneapolis,Minnesota,United States,55407.0,US,Central
SC-20230,Scot Coram,Corporate,Los Angeles,California,United States,90004.0,US,West
SC-20260,Scott Cohen,Corporate,San Francisco,California,United States,94122.0,US,West
SC-20305,Sean Christensen,Consumer,Benidorm,Valenciana,Spain,77705.0,EU,South
SC-20380,Shahid Collister,Consumer,Marikina,National Capital,Philippines,27217.0,APAC,Southeast Asia
SC-20440,Shaun Chance,Corporate,Victoria,Tamaulipas,Mexico,90032.0,LATAM,North
SC-20575,Sonia Cooley,Consumer,Torreón,Coahuila,Mexico,46544.0,LATAM,North
SC-20680,Steve Carroll,Home Office,Ninghai,Shandong,China,74012.0,APAC,North Asia
SC-20695,Steve Chapman,Corporate,Manila,National Capital,Philippines,33311.0,APAC,Southeast Asia
SC-20725,Steven Cartwright,Consumer,Petrópolis,Rio de Janeiro,Brazil,77070.0,LATAM,South
SC-20770,Stewart Carmichael,Corporate,Philadelphia,Pennsylvania,United States,19134.0,US,East
SC-20800,Stuart Calhoun,Consumer,Bhilai,Chhattisgarh,India,77041.0,APAC,Central Asia
SC-20845,Sung Chung,Consumer,Vienna,Vienna,Austria,80027.0,EU,Central
SD-10485,Shirley Daniels,Home Office,Sale,Rabat-Salé-Zemmour-Zaer,Morocco,,Africa,Africa
SD-20485,Shirley Daniels,Home Office,Ciego de Ávila,Ciego de Ávila,Cuba,48640.0,LATAM,Caribbean
SE-10110,Sanjit Engle,Consumer,Mbuji-mayi,Kasai-Oriental,Democratic Republic of the Congo,,Africa,Africa
SE-20110,Sanjit Engle,Consumer,Stuttgart,Baden-Württemberg,Germany,80219.0,EU,Central
SF-10065,Sandra Flanagan,Consumer,Donets'k,Donetsk,Ukraine,,EMEA,EMEA
SF-10200,Sarah Foster,Consumer,Izmir,Izmir,Turkey,,EMEA,EMEA
SF-10965,Sylvia Foulston,Corporate,Kermanshah,Kermanshah,Iran,,EMEA,EMEA
SF-20065,Sandra Flanagan,Consumer,Changzhou,Jiangsu,China,7011.0,APAC,North Asia
SF-20200,Sarah Foster,Consumer,Bellingham,Washington,United States,98226.0,US,West
SF-20965,Sylvia Foulston,Corporate,Newcastle,New South Wales,Australia,94109.0,APAC,Oceania
SG-10080,Sandra Glassco,Consumer,Dar es Salaam,Dar Es Salaam,Tanzania,,Africa,Africa
SG-10470,Sheri Gordon,Consumer,Tbilisi,Tbilisi,Georgia,,EMEA,EMEA
SG-10605,Speros Goranitis,Consumer,Piatra-Neamt,Neamt,Romania,,EMEA,EMEA
SG-10890,Susan Gilcrest,Corporate,Baku,Baki,Azerbaijan,,EMEA,EMEA
SG-20080,Sandra Glassco,Consumer,Redlands,California,United States,92374.0,US,West
SG-20470,Sheri Gordon,Consumer,Bhopal,Madhya Pradesh,India,10011.0,APAC,Central Asia
SG-20605,Speros Goranitis,Consumer,New York City,New York,United States,10009.0,US,East
SG-20890,Susan Gilcrest,Corporate,Villa Nueva,Guatemala,Guatemala,79109.0,LATAM,Central
SH-10395,Shahid Hopkins,Consumer,Montréal,Quebec,Canada,,Canada,Canada
SH-10635,Stefanie Holloman,Corporate,Chisinau,Chisinau,Moldova,,EMEA,EMEA
SH-19975,Sally Hughsby,Corporate,Rockhampton,Queensland,Australia,53209.0,APAC,Oceania
SH-20395,Shahid Hopkins,Consumer,Antiguo Cuscatlán,La Libertad,El Salvador,28540.0,LATAM,Central
SH-20635,Stefanie Holloman,Corporate,Nuremberg,Bavaria,Germany,38301.0,EU,Central
SH-9975,Sally Hughsby,Corporate,Gyor,Gyor,Hungary,,EMEA,EMEA
SJ-10125,Sanjit Jacobs,Home Office,Cairo,Al Qahirah,Egypt,,Africa,Africa
SJ-10215,Sarah Jordon,Consumer,K'ut'aisi,Imereti,Georgia,,EMEA,EMEA
SJ-10500,Shirley Jackson,Consumer,K'ut'aisi,Imereti,Georgia,,EMEA,EMEA
SJ-20125,Sanjit Jacobs,Home Office,Boulogne-Billancourt,Ile-de-France,France,77036.0,EU,Central
SJ-20215,Sarah Jordon,Consumer,Mexico City,Distrito Federal,Mexico,75051.0,LATAM,North
SJ-20500,Shirley Jackson,Consumer,Lens,Nord-Pas-de-Calais,France,6824.0,EU,Central
SK-19990,Sally Knutson,Consumer,Levallois-Perret,Ile-de-France,France,43615.0,EU,Central
SK-9990,Sally Knutson,Consumer,Vienna,Vienna,Austria,,EMEA,EMEA
SL-10155,Sara Luxemburg,Home Office,Bouake,Vallee Du Bandama,Cote d'Ivoire,,Africa,Africa
SL-20155,Sara Luxemburg,Home Office,Coyoacán,Distrito Federal,Mexico,74403.0,LATAM,North
SM-10005,Sally Matthias,Consumer,Hargeysa,Woqooyi Galbeed,Somalia,,Africa,Africa
SM-10320,Sean Miller,Home Office,Koumra,Mandoul,Chad,,Africa,Africa
SM-10905,Susan MacKendrick,Consumer,Koidu,Eastern,Sierra Leone,,Africa,Africa
SM-10950,Suzanne McNair,Corporate,Amol,Mazandaran,Iran,,EMEA,EMEA
SM-20005,Sally Matthias,Consumer,Santo André,São Paulo,Brazil,10035.0,LATAM,South
SM-20320,Sean Miller,Home Office,San Juan de la Maguana,San Juan,Dominican Republic,18103.0,LATAM,Caribbean
SM-20905,Susan MacKendrick,Consumer,Lismore,New South Wales,Australia,43055.0,APAC,Oceania
SM-20950,Suzanne McNair,Corporate,Philadelphia,Pennsylvania,United States,19134.0,US,East
SN-10560,Skye Norling,Home Office,Toronto,Ontario,Canada,,Canada,Canada
SN-10710,Steve Nguyen,Home Office,Vienna,Vienna,Austria,,EMEA,EMEA
SN-20560,Skye Norling,Home Office,Lahore,Punjab,Pakistan,60653.0,APAC,Central Asia
SN-20710,Steve Nguyen,Home Office,Geelong,Victoria,Australia,39212.0,APAC,Oceania
SO-10335,Sean O'Donnell,Consumer,Baghdad,Baghdad,Iraq,,EMEA,EMEA
SO-20335,Sean O'Donnell,Consumer,Changchun,Jilin,China,33311.0,APAC,North Asia
SP-10545,Sibella Parks,Corporate,Nairobi,Nairobi,Kenya,,Africa,Africa
SP-10620,Stefania Perrino,Corporate,Almaty,Almaty City,Kazakhstan,,EMEA,EMEA
SP-10650,Stephanie Phelps,Corporate,Shiraz,Fars,Iran,,EMEA,EMEA
SP-10860,Sung Pak,Corporate,Mohammedia,Grand Casablanca,Morocco,,Africa,Africa
SP-10920,Susan Pistek,Consumer,Angarsk,Irkutsk,Russia,,EMEA,EMEA
SP-20545,Sibella Parks,Corporate,Brisbane,Queensland,Australia,10011.0,APAC,Oceania
SP-20620,Stefania Perrino,Corporate,Chittagong,Chittagong,Bangladesh,19134.0,APAC,Central Asia
SP-20650,Stephanie Phelps,Corporate,Balikpapan,Kalimantan Timur,Indonesia,44312.0,APAC,Southeast Asia
SP-20860,Sung Pak,Corporate,Mulhouse,Alsace,France,19134.0,EU,Central
SP-20920,Susan Pistek,Consumer,Bangkok,Bangkok,Thailand,44134.0,APAC,Southeast Asia
SR-10425,Sharelle Roach,Home Office,Cairo,Al Qahirah,Egypt,,Africa,Africa
SR-10740,Steven Roelle,Home Office,Sari,Mazandaran,Iran,,EMEA,EMEA
SR-20425,Sharelle Roach,Home Office,Augsburg,Bavaria,Germany,80027.0,EU,Central
SR-20740,Steven Roelle,Home Office,New York City,New York,United States,10024.0,US,East
SS-10140,Saphhira Shifley,Corporate,Baghdad,Baghdad,Iraq,,EMEA,EMEA
SS-10410,Shahid Shariari,Consumer,Brampton,Ontario,Canada,,Canada,Canada
SS-10515,Shirley Schmidt,Home Office,Ad Diwem,White Nile,Sudan,,Africa,Africa
SS-10590,Sonia Sunley,Consumer,Kumasi,Ashanti,Ghana,,Africa,Africa
SS-10875,Sung Shariari,Consumer,Lagos,Lagos,Nigeria,,Africa,Africa
SS-20140,Saphhira Shifley,Corporate,Lisbon,Lisboa,Portugal,31907.0,EU,South
SS-20410,Shahid Shariari,Consumer,Le Chesnay,Ile-de-France,France,90008.0,EU,Central
SS-20515,Shirley Schmidt,Home Office,Jayapura,Papua,Indonesia,40214.0,APAC,Southeast Asia
SS-20590,Sonia Sunley,Consumer,Camagüey,Camagüey,Cuba,94109.0,LATAM,Caribbean
SS-20875,Sung Shariari,Consumer,Kendari,Sulawesi Tenggara,Indonesia,43302.0,APAC,Southeast Asia
ST-10530,Shui Tom,Consumer,Cairo,Al Qahirah,Egypt,,Africa,Africa
ST-20530,Shui Tom,Consumer,Chinandega,Chinandega,Nicaragua,10035.0,LATAM,Central
SU-10665,Stephanie Ulpright,Home Office,Nakuru,Rift Valley,Kenya,,Africa,Africa
SU-20665,Stephanie Ulpright,Home Office,Chicago,Illinois,United States,60610.0,US,Central
SV-10365,Seth Vernon,Consumer,Riyadh,Ar Riyad,Saudi Arabia,,EMEA,EMEA
SV-10785,Stewart Visinsky,Consumer,Daloa,Haut-Sassandra,Cote d'Ivoire,,Africa,Africa
SV-10815,Stuart Van,Corporate,Montréal,Quebec,Canada,,Canada,Canada
SV-10935,Susan Vittorini,Consumer,Tangerang,Jawa Barat,Indonesia,,APAC,Southeast Asia
SV-20365,Seth Vernon,Consumer,New York City,New York,United States,10035.0,US,East
SV-20785,Stewart Visinsky,Consumer,Medan,Sumatera Utara,Indonesia,19140.0,APAC,Southeast Asia
SV-20815,Stuart Van,Corporate,Vadodara,Gujarat,India,77041.0,APAC,Central Asia
SV-20935,Susan Vittorini,Consumer,Wuxi,Jiangsu,China,85204.0,APAC,North Asia
SW-10245,Scot Wooten,Consumer,Roodepoort,Gauteng,South Africa,,Africa,Africa
SW-10275,Scott Williamson,Consumer,Kitchener,Ontario,Canada,,Canada,Canada
SW-10350,Sean Wendt,Home Office,Baghdad,Baghdad,Iraq,,EMEA,EMEA
SW-10455,Shaun Weien,Consumer,Uvinza,Kigoma,Tanzania,,Africa,Africa
SW-10755,Steven Ward,Corporate,Abidjan,Lagunes,Cote d'Ivoire,,Africa,Africa
SW-20245,Scot Wooten,Consumer,Surakarta,Jawa Tengah,Indonesia,60505.0,APAC,Southeast Asia
SW-20275,Scott Williamson,Consumer,Jamshedpur,Jharkhand,India,92105.0,APAC,Central Asia
SW-20350,Sean Wendt,Home Office,Depok,Jawa Barat,Indonesia,48227.0,APAC,Southeast Asia
SW-20455,Shaun Weien,Consumer,Manukau City,Auckland,New Zealand,98103.0,APAC,Oceania
SW-20755,Steven Ward,Corporate,Ris-Orangis,Ile-de-France,France,10009.0,EU,Central
